medarb. initialer;jobnr;aktivitetsnavn;timer;dato (dd-mm-yyyy);kommentar
15-05-2012;208;1;;Timer;
16-05-2012;208;1;;Timer;
18-05-2012;208;1;;Timer;
14-05-2012;208;2;;Timer;
14-05-2012;208;2;;Timer;
15-05-2012;208;2;;Timer;
16-05-2012;208;2;;Timer;
18-05-2012;208;2;;Timer;
14-05-2012;208;2;;Timer;
15-05-2012;208;2;;Timer;
18-05-2012;208;2;;Timer;
15-05-2012;208;2;;Timer;
16-05-2012;208;5;;Timer;
18-05-2012;208;7,3;;Timer;
18-05-2012;208;2;;Timer;
18-05-2012;208;2;;Timer;
18-05-2012;208;1;;Timer;
18-05-2012;208;1,5;;Timer;
18-05-2012;208;1;;Timer;
14-05-2012;208;4,5;;Timer;
15-05-2012;208;2;;Timer;
16-05-2012;208;1;;Timer;
18-05-2012;208;3;;Timer;
15-05-2012;208;1;;Timer;
17-05-2012;208;1;;Timer;
18-05-2012;208;1;;Timer;
15-05-2012;208;1;;Timer;
15-05-2012;208;7;;Timer;
14-05-2012;208;2;;Timer;
18-05-2012;208;2;;Timer;
14-05-2012;208;1;;Timer;
18-05-2012;208;1,5;;Timer;
14-05-2012;208;1;;Timer;
15-05-2012;208;1;;Timer;
17-05-2012;208;2;;Timer;
18-05-2012;208;1;;Timer;
16-05-2012;208;1;;Timer;
18-05-2012;208;2;;Timer;
21-05-2012;208;1;;Timer;
14-05-2012;208;1;;Timer;
16-05-2012;208;1,5;;Timer;
16-05-2012;208;0,5;;Timer;
18-05-2012;208;1;;Timer;
15-05-2012;208;6,5;;Timer;
14-05-2012;208;1;;Timer;
15-05-2012;208;1;;Timer;
16-05-2012;208;1;;Timer;
14-05-2012;208;3;;Timer;
15-05-2012;208;1,5;;Timer;
16-05-2012;208;2;;Timer;
14-05-2012;208;1;;Timer;
16-05-2012;208;1,5;;Timer;
14-05-2012;208;2,5;;Timer;
16-05-2012;208;1,5;;Timer;
16-05-2012;208;1;;Timer;
16-05-2012;208;3;;Timer;
16-05-2012;208;2;;Timer;
18-05-2012;208;8,25;;Timer;
18-05-2012;208;0,75;;Timer;
21-05-2012;208;4;;Timer;
21-05-2012;208;2;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;4,5;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;6,3;en stor stak med adressaten ubekendt og fem breve til personer, der ville have nye adressemærker og/eller deres navne var forkert i systemet;Timer;
15-05-2012;208;0,5;;Timer;
15-05-2012;208;3,5;;Timer;
15-05-2012;208;0,5;;Timer;
15-05-2012;208;0,5;;Timer;
15-05-2012;208;3;;Timer;
15-05-2012;208;0,5;;Timer;
16-05-2012;208;0,5;;Timer;
16-05-2012;208;3,5;;Timer;
16-05-2012;208;1;;Timer;
16-05-2012;208;2;;Timer;
16-05-2012;208;0,5;;Timer;
16-05-2012;208;0,5;;Timer;
21-05-2012;208;0,5;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;5,75;;Timer;
21-05-2012;208;0,5;;Timer;
21-05-2012;208;0,5;;Timer;
21-05-2012;208;2;;Timer;
21-05-2012;208;2;;Timer;
21-05-2012;208;0,5;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;2;;Timer;
21-05-2012;208;0,5;;Timer;
21-05-2012;208;3;;Timer;
22-05-2012;208;4;;Timer;
21-05-2012;208;1;bordflytning mv;Timer;
21-05-2012;208;1;"Claus&#39; iPhone reddes";Timer;
21-05-2012;208;6;;Timer;
15-05-2012;208;9;;Timer;
18-05-2012;208;1;;Timer;
16-05-2012;208;8;;Timer;
18-05-2012;208;6;;Timer;
15-05-2012;208;2;;Timer;
16-05-2012;208;1,5;;Timer;
21-05-2012;208;7;;Timer;
15-05-2012;208;2;;Timer;
15-05-2012;208;1;;Timer;
14-05-2012;208;15;;Timer;
15-05-2012;208;7;;Timer;
16-05-2012;208;7;;Timer;
15-05-2012;208;3;;Timer;
16-05-2012;208;3;;Timer;
21-05-2012;208;7,3;;Timer;
22-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
22-05-2012;208;0,5;;Timer;
22-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
22-05-2012;208;1;;Timer;
23-05-2012;208;2;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
22-05-2012;208;4;;Timer;
23-05-2012;208;2;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
22-05-2012;208;2;;Timer;
23-05-2012;208;4;;Timer;
24-05-2012;208;4;;Timer;
25-05-2012;208;2;;Timer;
24-05-2012;208;1;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;2;;Timer;
25-05-2012;208;2;;Timer;
15-05-2012;208;5;Presse (Living Planet Report), input til Mariannes Rio+20 oplæg, 92 gr positionspapir debat;Timer;
15-05-2012;208;1,5;LG møde;Timer;
16-05-2012;208;1,5;Skovstrategi, EU-bidrag til global biodiv;Timer;
22-05-2012;208;0,5;;Timer;
22-05-2012;208;0,5;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;1,5;;Timer;
16-05-2012;208;7,3;;Timer;
15-05-2012;208;3;;Timer;
14-05-2012;208;7,3;;Timer;
15-05-2012;208;2;;Timer;
15-05-2012;208;2,3;;Timer;
22-05-2012;208;0,75;;Timer;
22-05-2012;208;0,25;;Timer;
22-05-2012;208;0,75;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;2;;Timer;
22-05-2012;208;3,25;;Timer;
22-05-2012;208;6,3;Research, tekstforfatning og mail til Anne Hjernøe Christensen. ;Timer;
02-05-2012;208;8;;Timer;
03-05-2012;208;6;;Timer;
03-05-2012;208;2;;Timer;
21-05-2012;208;7,3;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;6;;Timer;
22-05-2012;208;2;;Timer;
18-05-2012;208;1,3;;Timer;
18-05-2012;208;1;;Timer;
18-05-2012;208;1;;Timer;
18-05-2012;208;4;;Timer;
16-05-2012;208;1;global kampagne oplæg, VU mm;Timer;
17-05-2012;208;1;Detektor om LPR;Timer;
18-05-2012;208;2,5;optjek af miljø i ny dansk ulandsstrategi, mere detektor, 3 andre journalister, mails;Timer;
20-05-2012;208;1;papir til Steen Gade, mails;Timer;
16-05-2012;208;0,5;afklaring af regionsbudget;Timer;
16-05-2012;208;2,5;Evalueringspapir, VU mm;Timer;
15-05-2012;208;2,5;reception (repræsentation);Timer;
16-05-2012;208;1;læse artikler, Levende Natur, kommentarer fra CSR-Greenland til konceptpapir;Timer;
22-05-2012;208;1;;Timer;
21-05-2012;208;7,5;SCLF, LEGO, intern klimahandlingsplan, Detektor, 10 pkt. til Steen Gade, 92 gr positionspapir og Rio+20 møde;Timer;
21-05-2012;208;0,5;kommentarer til Levende Natur;Timer;
22-05-2012;208;7;;Timer;
22-05-2012;208;4;;Timer;
22-05-2012;208;3,3;;Timer;
21-05-2012;208;2;;Timer;
22-05-2012;208;1,5;;Timer;
21-05-2012;208;1;;Timer;
22-05-2012;208;2;;Timer;
21-05-2012;208;1;;Timer;
22-05-2012;208;2,5;;Timer;
22-05-2012;208;0,5;;Timer;
16-05-2012;208;1;;Timer;
18-05-2012;208;1;;Timer;
16-05-2012;208;6,5;Timer IDO203.1 i TimeOut;Timer;
18-05-2012;208;5;;Timer;
22-05-2012;208;2;Kontrakter med EK og Budget med MM;Timer;
21-05-2012;208;1;;Timer;
22-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
22-05-2012;208;1;;Timer;
24-05-2012;208;7,3;;Timer;
21-05-2012;208;1;;Timer;
22-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
21-05-2012;208;5,3;Ido203.1;Timer;
22-05-2012;208;2,3;;Timer;
23-05-2012;208;1;Ulandsmøde;Timer;
23-05-2012;208;4,3;;Timer;
22-05-2012;208;2,5;;Timer;
22-05-2012;208;3;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;0,5;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;0,5;;Timer;
22-05-2012;208;2;;Timer;
22-05-2012;208;10;;Timer;
22-05-2012;208;1,5;;Timer;
23-05-2012;208;0,25;;Timer;
23-05-2012;208;0,5;;Timer;
23-05-2012;208;0,75;;Timer;
23-05-2012;208;1,5;;Timer;
23-05-2012;208;1,75;;Timer;
23-05-2012;208;1,75;;Timer;
22-05-2012;208;6;Detektor-møde, Rio+20 møde i 92 gr inkl. transport, forberedelse til LEGO møde mm ;Timer;
22-05-2012;208;3;LG møde, opfølgning på KOMkursus mm;Timer;
22-05-2012;208;1;Møde m. Mette F om arbejdsplan;Timer;
24-05-2012;208;7,5;;Timer;
22-05-2012;208;0,5;;Timer;
23-05-2012;208;5;;Timer;
23-05-2012;208;1,5;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;6;;Timer;
23-05-2012;208;1;;Timer;
21-05-2012;208;4;;Timer;
21-05-2012;208;3,5;;Timer;
23-05-2012;208;6;;Timer;
23-05-2012;208;1,3;;Timer;
23-05-2012;208;2,5;;Timer;
23-05-2012;208;3;;Timer;
23-05-2012;208;3;;Timer;
23-05-2012;208;0,25;;Timer;
23-05-2012;208;0,25;;Timer;
23-05-2012;208;4;;Timer;
23-05-2012;208;0,3;;Timer;
23-05-2012;208;2,5;;Timer;
22-05-2012;208;8;LDAP stuff, redaktør-rettigheder, fejlretning, Disqus, div. admin, domæne redirects;Timer;
23-05-2012;208;8;favicon, 404 sider, oversættelsessag, domæne redirects m.m.;Timer;
23-05-2012;208;0,5;;Timer;
24-05-2012;208;3;;Timer;
23-05-2012;208;1,5;;Timer;
24-05-2012;208;1;;Timer;
24-05-2012;208;3,5;;Timer;
24-05-2012;208;6;;Timer;
24-05-2012;208;4;;Timer;
24-05-2012;208;1;isopaint hjemmesiden;Timer;
24-05-2012;208;1,8;hvervefolder;Timer;
24-05-2012;208;9;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;3;Mekong kontrakt og nudget;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;0,5;;Timer;
24-05-2012;208;4;;Timer;
24-05-2012;208;3;;Timer;
14-05-2012;208;5;;Timer;
15-05-2012;208;3;;Timer;
21-05-2012;208;5;;Timer;
21-05-2012;208;2,5;;Timer;
24-05-2012;208;3;;Timer;
22-05-2012;208;3;;Timer;
24-05-2012;208;3,5;;Timer;
25-05-2012;208;3,5;;Timer;
25-05-2012;208;3,5;;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1,3;;Timer;
25-05-2012;208;5;;Timer;
25-05-2012;208;1;;Timer;
22-05-2012;208;6;;Timer;
23-05-2012;208;8;;Timer;
24-05-2012;208;4;;Timer;
22-05-2012;208;1;;Timer;
24-05-2012;208;1;;Timer;
22-05-2012;208;2;;Timer;
24-05-2012;208;3;;Timer;
21-05-2012;208;2,75;;Timer;
22-05-2012;208;6,75;;Timer;
23-05-2012;208;3,5;;Timer;
23-05-2012;208;0,5;;Timer;
25-05-2012;208;2,5;;Timer;
24-05-2012;208;2,75;;Timer;
25-05-2012;208;0,75;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
24-05-2012;208;7;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;0,3;kommunkation ambassadør camilla martin;Timer;
25-05-2012;208;2;isopaint - fortsat;Timer;
21-05-2012;208;3;;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;1,25;;Timer;
25-05-2012;208;0,25;f2f mailkontakt;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;2;afdelingsmøde og morgenmøde;Timer;
22-05-2012;208;4,75;;Timer;
23-05-2012;208;4,25;;Timer;
25-05-2012;208;1,75;;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;0,75;;Timer;
22-05-2012;208;0,75;;Timer;
23-05-2012;208;0,25;;Timer;
25-05-2012;208;0,75;;Timer;
21-05-2012;208;4;;Timer;
22-05-2012;208;1;;Timer;
23-05-2012;208;2;;Timer;
24-05-2012;208;5;;Timer;
25-05-2012;208;3;;Timer;
21-05-2012;208;0,5;;Timer;
23-05-2012;208;1;;Timer;
22-05-2012;208;1;;Timer;
24-05-2012;208;2,5;;Timer;
25-05-2012;208;1,5;;Timer;
25-05-2012;208;3;;Timer;
25-05-2012;208;3;;Timer;
27-05-2012;208;4;;Timer;
16-05-2012;208;1;;Timer;
16-05-2012;208;1;;Timer;
16-05-2012;208;1;;Timer;
16-05-2012;208;2;;Timer;
14-05-2012;208;1;;Timer;
15-05-2012;208;1;;Timer;
16-05-2012;208;1;;Timer;
15-05-2012;208;3;;Timer;
15-05-2012;208;3;;Timer;
14-05-2012;208;2;;Timer;
21-05-2012;208;3;;Timer;
16-05-2012;208;1;;Timer;
16-05-2012;208;1;;Timer;
21-05-2012;208;7;;Timer;
22-05-2012;208;2;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;2;;Timer;
22-05-2012;208;1;;Timer;
22-05-2012;208;2;;Timer;
23-05-2012;208;2;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
24-05-2012;208;2;;Timer;
24-05-2012;208;2;;Timer;
25-05-2012;208;2;;Timer;
24-05-2012;208;1;;Timer;
24-05-2012;208;1;;Timer;
24-05-2012;208;5;;Timer;
25-05-2012;208;2;;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
30-05-2012;208;1,5;;Timer;
27-05-2012;208;2;;Timer;
27-05-2012;208;1;;Timer;
27-05-2012;208;1;;Timer;
29-05-2012;208;2;;Timer;
29-05-2012;208;8;LG møde + pressekontakt, drejebog, fotograf, mails etc. vedr. Fredensborg Slot 30/5;Timer;
30-05-2012;208;10;Fredensborg Slot - velgørenhedsmiddag;Timer;
25-05-2012;208;3;Praktikantsamtaler mv. ;Timer;
24-05-2012;208;2;;Timer;
21-05-2012;208;1;;Timer;
22-05-2012;208;2;;Timer;
23-05-2012;208;1;;Timer;
29-05-2012;208;0,25;;Timer;
29-05-2012;208;0,25;Hente mælk til Gitte Seeberg;Timer;
24-05-2012;208;2;MSC krisehistorie forberedelser;Timer;
21-05-2012;208;5;Gittes præsentation til Europabevægelsen, fisk, EU, bæredygtighed;Timer;
22-05-2012;208;5;Gittes præsentation til Europabevægelsen, fisk, EU, bæredygtighed;Timer;
24-05-2012;208;3;Fiskeindlæg til Altinget, møde om evt. WWF fiske / hav event september mv;Timer;
22-05-2012;208;3;LG Møde + referat;Timer;
24-05-2012;208;4;Op til Fredensborg ifm. 30/5 samt pressemeddelelse;Timer;
23-05-2012;208;10;Optagelser ved Reersø ifm. sommerkonkurrencen;Timer;
25-05-2012;208;6;Udarbejdelse af invitationer til sejlklubber + revideret drejebog vedr. sommerkonkurrence;Timer;
21-05-2012;208;7,3;KOM kursus- at skrive fængende;Timer;
22-05-2012;208;2;Gittes præsentation til Europabevægelsen, skov, EU, bæredygtighed;Timer;
18-05-2012;208;6;Gittes præsentation- frivilligt arbejde, WWF og hvor går grænsen;Timer;
16-05-2012;208;3;Coaching hos Cairos Consult;Timer;
15-05-2012;208;5;LG møde + 40 års fødselsdag på Cph Island Hotel, pressehåndteringe;Timer;
15-05-2012;208;3;Marine tale til konference om hav / fiskeri ;Timer;
14-05-2012;208;3;KOM møde - diverse ledelse;Timer;
15-05-2012;208;4;Budget / time planlægning;Timer;
14-05-2012;208;5;Marine tale til konference om hav / fiskeri 16. maj;Timer;
14-05-2012;208;2;40 års kronik om hav / fisk;Timer;
14-05-2012;208;2;Kongehus og elefanthistorie;Timer;
16-05-2012;208;2;Marine tale til konference om hav / fiskeri 16. maj;Timer;
16-05-2012;208;3;Diverse - afd. middag, TV2 Lorry, Living Planet Rapport, praktikantansøgninger mv.;Timer;
18-05-2012;208;2;Havets Dag - diverse;Timer;
16-05-2012;208;1;Brasilien skovlov sag;Timer;
09-05-2012;208;3;;Timer;
07-05-2012;208;6,5;;Timer;
08-05-2012;208;7,5;;Timer;
21-05-2012;208;7,5;;Timer;
23-05-2012;208;4,5;;Timer;
29-05-2012;208;0,75;;Timer;
29-05-2012;208;1,25;;Timer;
29-05-2012;208;0,75;;Timer;
29-05-2012;208;0,5;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;0,5;;Timer;
29-05-2012;208;0,25;;Timer;
29-05-2012;208;2,5;;Timer;
23-05-2012;208;3;;Timer;
23-05-2012;208;2;;Timer;
24-05-2012;208;8;;Timer;
29-05-2012;208;3;;Timer;
29-05-2012;208;0,5;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;0,5;;Timer;
29-05-2012;208;3;;Timer;
29-05-2012;208;6,8;;Timer;
29-05-2012;208;2;;Timer;
29-05-2012;208;5,3;;Timer;
29-05-2012;208;4;;Timer;
29-05-2012;208;3;;Timer;
29-05-2012;208;3;;Timer;
29-05-2012;208;1,5;;Timer;
30-05-2012;208;2;;Timer;
29-05-2012;208;2;;Timer;
30-05-2012;208;1;;Timer;
30-05-2012;208;1;;Timer;
30-05-2012;208;2;;Timer;
29-05-2012;208;1,5;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;1,5;;Timer;
29-05-2012;208;0,5;;Timer;
21-05-2012;208;1;;Timer;
22-05-2012;208;0,5;;Timer;
24-05-2012;208;1;;Timer;
21-05-2012;208;1,5;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
22-05-2012;208;4;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
21-05-2012;208;1,5;;Timer;
24-05-2012;208;2;;Timer;
21-05-2012;208;3;;Timer;
22-05-2012;208;5;;Timer;
23-05-2012;208;3;;Timer;
24-05-2012;208;4;;Timer;
25-05-2012;208;3;;Timer;
23-05-2012;208;1,5;;Timer;
25-05-2012;208;1;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;0,5;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;0,5;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;5;;Timer;
29-05-2012;208;2;;Timer;
29-05-2012;208;1;;Timer;
30-05-2012;208;2;DK0032.1;Timer;
30-05-2012;208;2;Budget og regnskabsformater;Timer;
29-05-2012;208;7;;Timer;
30-05-2012;208;7;;Timer;
29-05-2012;208;1;;Timer;
30-05-2012;208;1,5;;Timer;
30-05-2012;208;0,5;;Timer;
30-05-2012;208;6,3;;Timer;
21-05-2012;208;7;;Timer;
22-05-2012;208;3;;Timer;
22-05-2012;208;5;;Timer;
25-05-2012;208;7,5;Rio+20 positionspapir, TV2 NEWS. Detektor, internt CO2e budget;Timer;
25-05-2012;208;0,5;diskussion af koncept for virksomhedsprojekt med Anne Mette;Timer;
16-05-2012;208;7,3;;Timer;
23-05-2012;208;7,5;Klimateammøde, LEGO-møde. ,øde m. Ida Auken om Rio+20, detektor forberedelse;Timer;
24-05-2012;208;4;Detektor, forberede TV2 News, intern Rio+20 mm;Timer;
25-05-2012;208;1,5;Timebudget, mails og snak med Jacob;Timer;
23-05-2012;208;0,5;oplæg om evalueringer;Timer;
25-05-2012;208;1;Morgenmøde;Timer;
24-05-2012;208;3;Opstartsmøde på Skov & Biodiversitet med Carsten Rahbek og Anders, inkl. forberedelse. Plus feedback på skovstrategi;Timer;
24-05-2012;208;2;;Timer;
24-05-2012;208;4;;Timer;
29-05-2012;208;1;;Timer;
28-05-2012;208;3,5;;Timer;
28-05-2012;208;2,5;;Timer;
29-05-2012;208;3,5;;Timer;
29-05-2012;208;3,5;;Timer;
30-05-2012;208;1;;Timer;
30-05-2012;208;4;;Timer;
30-05-2012;208;1;;Timer;
14-05-2012;208;2;;Timer;
14-05-2012;208;4;;Timer;
14-05-2012;208;2;;Timer;
14-05-2012;208;1;;Timer;
14-05-2012;208;1;;Timer;
30-05-2012;208;0,5;;Timer;
30-05-2012;208;0,25;;Timer;
30-05-2012;208;0,5;;Timer;
30-05-2012;208;2;;Timer;
30-05-2012;208;0,5;;Timer;
30-05-2012;208;3,75;;Timer;
14-05-2012;208;1,5;;Timer;
14-05-2012;208;6,75;;Timer;
15-05-2012;208;7;;Timer;
16-05-2012;208;5;;Timer;
15-05-2012;208;1;;Timer;
15-05-2012;208;1;;Timer;
15-05-2012;208;1,5;;Timer;
15-05-2012;208;1;;Timer;
15-05-2012;208;1,5;;Timer;
15-05-2012;208;1,5;;Timer;
21-05-2012;208;8;;Timer;
22-05-2012;208;8;;Timer;
23-05-2012;208;3,5;;Timer;
24-05-2012;208;4,5;;Timer;
29-05-2012;208;2,5;;Timer;
30-05-2012;208;3,5;;Timer;
16-05-2012;208;2,5;;Timer;
16-05-2012;208;2;;Timer;
16-05-2012;208;1,5;;Timer;
16-05-2012;208;1,5;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;1;;Timer;
21-05-2012;208;1,5;;Timer;
22-05-2012;208;1,5;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;2;;Timer;
23-05-2012;208;1;;Timer;
24-05-2012;208;2;;Timer;
24-05-2012;208;1;;Timer;
24-05-2012;208;2;;Timer;
24-05-2012;208;3;;Timer;
24-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
30-05-2012;208;1;Statusmøde med Tina;Timer;
30-05-2012;208;5,5;;Timer;
30-05-2012;208;1,3;;Timer;
23-05-2012;208;5;;Timer;
23-05-2012;208;2;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;6;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;7;;Timer;
30-05-2012;208;2;;Timer;
30-05-2012;208;5;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;2;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;0,5;;Timer;
30-05-2012;208;1,5;;Timer;
30-05-2012;208;1,5;;Timer;
30-05-2012;208;1,5;;Timer;
30-05-2012;208;1,5;;Timer;
30-05-2012;208;1;;Timer;
30-05-2012;208;0,5;;Timer;
30-05-2012;208;0,5;;Timer;
30-05-2012;208;5;;Timer;
30-05-2012;208;1,5;;Timer;
30-05-2012;208;1;;Timer;
30-05-2012;208;6,5;;Timer;
29-05-2012;208;6,5;;Timer;
31-05-2012;208;6,5;;Timer;
21-05-2012;208;6,5;;Timer;
22-05-2012;208;6,5;;Timer;
23-05-2012;208;6,5;;Timer;
24-05-2012;208;6,5;;Timer;
25-05-2012;208;6,5;;Timer;
07-05-2012;208;6,5;;Timer;
08-05-2012;208;6,5;;Timer;
09-05-2012;208;6,5;;Timer;
10-05-2012;208;6,5;;Timer;
11-05-2012;208;6,5;;Timer;
30-05-2012;208;5,5;;Timer;
30-05-2012;208;1;;Timer;
30-05-2012;208;1;;Timer;
31-05-2012;208;2,5;Møde i AJKS - tvunget;Timer;
25-05-2012;208;1;;Timer;
25-05-2012;208;6;;Timer;
25-05-2012;208;0,5;;Timer;
25-05-2012;208;2;;Timer;
25-05-2012;208;3;;Timer;
29-05-2012;208;1;;Timer;
29-05-2012;208;2,5;Velgørenhedsmiddag bordplan cirkler + dataudtræk;Timer;
30-05-2012;208;1;endnu flere bordplan stickers;Timer;
29-05-2012;208;1,5;;Timer;
29-05-2012;208;2,5;Vedr. search;Timer;
30-05-2012;208;3;;Timer;
30-05-2012;208;2,5;;Timer;
31-05-2012;208;4,8;;Timer;
30-05-2012;208;1;;Timer;
30-05-2012;208;2;;Timer;
30-05-2012;208;2;;Timer;
30-05-2012;208;2;;Timer;
30-05-2012;208;0,5;;Timer;
30-05-2012;208;0,5;;Timer;
31-05-2012;208;0,5;;Timer;
31-05-2012;208;0,5;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;0,5;;Timer;
31-05-2012;208;7,3;Flyttedag;Timer;
15-05-2012;208;2;;Timer;
15-05-2012;208;2;;Timer;
15-05-2012;208;3,5;;Timer;
24-05-2012;208;1;;Timer;
24-05-2012;208;3;;Timer;
31-05-2012;208;3;;Timer;
29-05-2012;208;6;;Timer;
31-05-2012;208;140,3;;Timer;
31-05-2012;208;5;;Timer;
29-05-2012;208;1;;Timer;
30-05-2012;208;19;;Timer;
31-05-2012;208;3,5;;Timer;
29-05-2012;208;7,5;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;1,5;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;1;webshop stats;Timer;
31-05-2012;208;4;;Timer;
31-05-2012;208;2;;Timer;
31-05-2012;208;0,75;;Timer;
31-05-2012;208;0,5;;Timer;
31-05-2012;208;0,5;;Timer;
31-05-2012;208;0,25;;Timer;
31-05-2012;208;0,25;;Timer;
31-05-2012;208;5,25;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;4;;Timer;
31-05-2012;208;5;;Timer;
31-05-2012;208;1,5;;Timer;
31-05-2012;208;0,5;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;4,5;;Timer;
31-05-2012;208;2;;Timer;
31-05-2012;208;6;;Timer;
31-05-2012;208;8;;Timer;
30-05-2012;208;9;;Timer;
29-05-2012;208;6;;Timer;
25-05-2012;208;6;;Timer;
25-05-2012;208;1;;Timer;
24-05-2012;208;1;;Timer;
24-05-2012;208;6;;Timer;
23-05-2012;208;1;;Timer;
23-05-2012;208;6;;Timer;
21-05-2012;208;6;;Timer;
22-05-2012;208;7;;Timer;
21-05-2012;208;1;;Timer;
28-05-2012;208;2,5;Papir til Steen Gade, mails;Timer;
29-05-2012;208;1,5;;Timer;
29-05-2012;208;4,5;LG møde, møde om nyt projekt/ansøgning, VU møde;Timer;
14-05-2012;208;1;;Timer;
14-05-2012;208;5;;Timer;
15-05-2012;208;4;;Timer;
14-05-2012;208;1;;Timer;
15-05-2012;208;5;wwf 40 år hotel;Timer;
16-05-2012;208;1;;Timer;
16-05-2012;208;6;;Timer;
29-05-2012;208;5,5;Møde m. Steen Gade, VU, mm;Timer;
30-05-2012;208;4;mails, rio+20 presse, detektor, internmiljøpolitik, CO2e budget;Timer;
31-05-2012;208;0,5;div;Timer;
30-05-2012;208;1,5;diverse;Timer;
31-05-2012;208;3,5;Møde m. Christoph, mails og timebudget FY13, møde med Anne B om Levende Natur;Timer;
30-05-2012;208;10,5;Velgørenhedsmiddag;Timer;
31-05-2012;208;2;møde om CBP I Naturstyrelsen;Timer;
31-05-2012;208;3;;Timer;
31-05-2012;208;4;;Timer;
31-05-2012;208;2;;Timer;
31-05-2012;208;2;;Timer;
31-05-2012;208;2;;Timer;
31-05-2012;208;2;;Timer;
30-05-2012;208;19;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;3;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;1;;Timer;
31-05-2012;208;1;;Timer;
